respondent_id,h1n1_vaccine,seasonal_vaccine
28858,0.16455099141066817,0.18513363473402653
28859,0.30114941116089383,0.0180184297440493
28860,0.20838264904424336,0.22547231108152066
28861,0.04499081480654303,0.7646923042078506
28862,0.28153358845098914,0.9617411007653697
28863,0.0524084491493426,0.4197533517355955
28864,0.24832967618856758,0.6533101938102027
28865,0.10873925224644225,0.30598949554125676
28866,0.10765898353473771,0.45002259561728103
28867,0.015568236550042198,0.5539081530673429
28868,0.08185423852106044,0.2792134225067046
28869,0.03796579067019641,0.5067735704178264
28870,0.3167577093453201,0.5795292196920148
28871,0.15732739905594773,0.9058680912679206
28872,0.21705474991234264,0.216192523311797
28873,0.03691741284825868,0.18382687023955147
28874,0.06461685380276494,0.14671182417323642
28875,0.02444029150204309,0.009806052613677466
28876,0.2303876333843577,0.65985010075338
28877,0.061542312970431105,0.2737026661394582
28878,0.4575850150980925,0.7526013974082484
28879,0.02737118277821404,0.10771415353461476
28880,0.8105946449549377,0.15710595479060688
28881,0.08993042251418688,0.46650154968981905
28882,0.04583046631656061,0.16186096433548253
28883,0.10692616338213688,0.6071195355363995
28884,0.14562469406000852,0.9297032995648213
28885,0.08337303309926572,0.8139490038452368
28886,0.03403432930457831,0.2832899884825871
28887,0.18566314123301003,0.44582300462128266
28888,0.7947307898447531,0.5623800853639568
28889,0.11145269992676343,0.47949302779265696
28890,0.5587568870363386,0.29897950060391076
28891,0.5779492384860628,0.7768057937502151
28892,0.5107966132514898,0.8773759829239657
28893,0.020746224184942003,0.4391826047756531
28894,0.049562783294923606,0.08828586515294967
28895,0.06463237999812196,0.19227312268374253
28896,0.06614504972469187,0.15703985496261427
28897,0.25037976562238806,0.6177618074817248
28898,0.7646655007436457,0.8426865490999245
28899,0.12542514785794093,0.5970886231837714
28900,0.09412872781906423,0.7474689847195023
28901,0.20782674309446278,0.7280101639999771
28902,0.07944504690127516,0.3297524727299744
28903,0.2090088192988876,0.7872292314381715
28904,0.06068114393947975,0.44086463226816947
28905,0.3014642933904113,0.7053450099437262
28906,0.06825152315601407,0.3024714729771929
28907,0.05574522068130844,0.11492960329300997
28908,0.009907851432726086,0.06807780081927946
28909,0.18347672815856925,0.9258166596923337
28910,0.10292266505743806,0.3420217113580865
28911,0.8852950549439559,0.9701264624062673
28912,0.03162401785826822,0.8266621681946228
28913,0.0860499319238134,0.23143100596122554
28914,0.1442538191118469,0.5574943022543267
28915,0.3810839829590455,0.7751348724591084
28916,0.25170302875808387,0.18479761126190092
28917,0.12079833347335686,0.6775987991267164
28918,0.24029388428422918,0.6673562687714039
28919,0.046330262204772286,0.028183912972066984
28920,0.06473639162963608,0.19245975885144473
28921,0.2044505137051039,0.34082661996146785
28922,0.04481446043142348,0.4118859399076873
28923,0.20991086284754787,0.2829222305152549
28924,0.8514329125907883,0.9545105896075617
28925,0.15031703084341158,0.38619596876843987
28926,0.09997547493389071,0.15701837114305536
28927,0.18024039386794963,0.4213850409903646
28928,0.11092472973218762,0.06682955984167034
28929,0.08956418919281423,0.5720371565919498
28930,0.035333335885778076,0.19233002201203056
28931,0.4107159375620369,0.9413018597168227
28932,0.03426428602164947,0.5553334841128197
28933,0.004099592513677419,0.09129467144167376
28934,0.6533379082359753,0.6352541601848778
28935,0.04730311445272303,0.3077430031756103
28936,0.0741225711757464,0.11626541366448243
28937,0.04506004072902843,0.3394605895062718
28938,0.05967599764673792,0.23813901884414154
28939,0.04964964022485031,0.12625472529916967
28940,0.03622602480301998,0.5000465121743466
28941,0.1334768406663666,0.47296848346518283
28942,0.6605509240889396,0.8391301059220625
28943,0.024597273642939437,0.3789995979496069
28944,0.06376231733649518,0.16971548313935272
28945,0.03441787296754112,0.20613250466562882
28946,0.06259977501615163,0.8301055661444291
28947,0.886206106625007,0.9638270074669707
28948,0.09003462071734303,0.7221566531365772
28949,0.05960724893616056,0.17704487389813253
28950,0.7187281609963081,0.7562372567082364
28951,0.027057182352035605,0.08612488317648141
28952,0.28722481049654447,0.6023665282036349
28953,0.3916794140113524,0.39801418486035983
28954,0.15094679399261177,0.720141461756939
28955,0.6216768923265509,0.8630775053469011
28956,0.04374328439642569,0.10776392544467026
28957,0.03273549776691368,0.03639683062179755
28958,0.07881656766295536,0.12290391751379487
28959,0.02442682813752585,0.10613314892608292
28960,0.6242039769644582,0.8134580122558244
28961,0.3326735165489041,0.760342650706976
28962,0.14148707228292864,0.5600296742643165
28963,0.7828966892778878,0.9525457108693299
28964,0.5757474184133865,0.9653059688757655
28965,0.22945039526365604,0.9153273743519422
28966,0.1469059040327658,0.5875669102163957
28967,0.4426233752553584,0.044973373947856346
28968,0.3089170167651719,0.6595036472417488
28969,0.2625524123196786,0.6625740178172679
28970,0.016458311823545378,0.5961072140371755
28971,0.08211632232583102,0.15425786697325483
28972,0.2839670888505772,0.700128974756255
28973,0.09715916913130478,0.4059638705532271
28974,0.3510102305764185,0.9581287546090788
28975,0.07189398469777296,0.1825717220044372
28976,0.0848581759312606,0.12716619296982168
28977,0.101675743668736,0.41643217650539144
28978,0.06819245777145107,0.23159534490514708
28979,0.08797052847239036,0.10735485336746638
28980,0.23464658650591708,0.431371484879035
28981,0.04715789454534717,0.4250462092065343
28982,0.8359861787007415,0.9412019204615258
28983,0.03081625737789969,0.3013848735694145
28984,0.2805534282729347,0.43831141319951944
28985,0.007321494175659806,0.07991126319156844
28986,0.0859088662656692,0.24893871540601728
28987,0.03230246663070991,0.03586728792495545
28988,0.08874403497988058,0.14306837182126433
28989,0.12113058410848199,0.19487863370931327
28990,0.11886857354816317,0.515173404705645
28991,0.9076585733228966,0.9347775947816139
28992,0.592979441114854,0.5478546718725611
28993,0.027494667780084053,0.023430444609003752
28994,0.015658119703721735,0.9027981105283639
28995,0.24987802888325722,0.0802763085879098
28996,0.01771671571770233,0.03504685081011246
28997,0.09804284307890862,0.9452024367749595
28998,0.7998317014200963,0.8817291954712128
28999,0.2794587014264469,0.4897586276126796
29000,0.06779352369021945,0.15176963974781582
29001,0.06013160521407094,0.15197688927286804
29002,0.09056907705172805,0.07815378448849228
29003,0.05321147016872168,0.12142222911389026
29004,0.0448362146952656,0.6552578341227987
29005,0.22271632406688757,0.29290867203995413
29006,0.07996618475432768,0.4263220961427243
29007,0.02924856631947286,0.7653731170984807
29008,0.10114318384253644,0.215585639072311
29009,0.0341562233375063,0.02917085896164178
29010,0.0776674767714823,0.16667224822430493
29011,0.15835834264518278,0.3538139340922112
29012,0.16036555984769577,0.6972013438358323
29013,0.48214737991684664,0.9635093114509088
29014,0.1119593553015278,0.1695470011363673
29015,0.24179585949932017,0.4524236479256108
29016,0.08558968192288344,0.46878197851554904
29017,0.009702872838312187,0.08120264343908404
29018,0.1451170742456637,0.1891837662710032
29019,0.07218994286037314,0.10115491048364723
29020,0.6714010502156553,0.824602109983486
29021,0.11663450904940595,0.0851996324574853
29022,0.11737696599634453,0.12454373637660728
29023,0.06809469304384994,0.2400451733281518
29024,0.4058562552325758,0.8413301622395882
29025,0.22405856988291512,0.7315749879303429
29026,0.3897482303019074,0.70250243366652
29027,0.393265669246001,0.667105028440357
29028,0.43658125188342845,0.6888812648850168
29029,0.5485001066774335,0.4969121472346349
29030,0.10914587170218826,0.6083573752257436
29031,0.15048774399204864,0.8172477426025482
29032,0.6625725739268375,0.9174265904585233
29033,0.0917868357041143,0.2477361447278546
29034,0.07945024524685067,0.4007410472178445
29035,0.024006050721216293,0.09486403942648268
29036,0.035901528097666675,0.5469092818251453
29037,0.6117358965982221,0.6724069146818715
29038,0.05672826093456626,0.2987195159420486
29039,0.04887633799663727,0.44546524686250893
29040,0.16241165533404492,0.5100669150733876
29041,0.31632080657840833,0.6719952814617696
29042,0.06114787721066151,0.6724891174899162
29043,0.0452876797453591,0.22025066755238842
29044,0.033821830283566265,0.012654442152084194
29045,0.8129665534284155,0.9495960284441568
29046,0.19555477816054984,0.6112631514586424
29047,0.07087352183463627,0.32349660218018567
29048,0.055738262220122965,0.20004660966685597
29049,0.6866438204738519,0.8938143908845214
29050,0.05468923098443987,0.10831539620422362
29051,0.2838874278078266,0.7704672850742112
29052,0.028982337649462144,0.6378064806169889
29053,0.5454715548460589,0.9296788898850407
29054,0.23437096410810854,0.5763777061603457
29055,0.025835018268830563,0.18980729189450654
29056,0.8727264248717044,0.9378675996296743
29057,0.03206503612426312,0.3395535056037079
29058,0.21278395179250972,0.5376772366974053
29059,0.1291082804617965,0.1624072346758567
29060,0.06549864791440348,0.9199302293489768
29061,0.03533159992310912,0.035317790873775505
29062,0.20376071530552992,0.5365869099393236
29063,0.07868723466306671,0.29392358181772604
29064,0.15340718006139614,0.27480641387285887
29065,0.046287336219737775,0.8904341983316071
29066,0.38256588395881047,0.9011350591356577
29067,0.045051478655570694,0.14682651678720027
29068,0.05167911552835016,0.07171837666548532
29069,0.01399987022370481,0.05670761963563014
29070,0.06817498994451227,0.09223370285071826
29071,0.05506266812313389,0.13190216279718656
29072,0.422836561666302,0.8406850482525035
29073,0.11763342667780449,0.8918228995413706
29074,0.11065842500274592,0.09272984917008634
29075,0.12902783672076665,0.3901100607040137
29076,0.027084312912369124,0.12949422195381768
29077,0.03719579863893962,0.07265901489848485
29078,0.09287015217557691,0.2617126483797178
29079,0.13162377641053896,0.2688031035733194
29080,0.36672110867192925,0.6188100238934788
29081,0.30139857408012755,0.7561850026723559
29082,0.11019622601867714,0.3416570404793117
29083,0.3156670479479283,0.5220883799972295
29084,0.05811907474905282,0.4440207027917355
29085,0.008778929284741237,0.01310740889226045
29086,0.0797677821115828,0.13314816766203955
29087,0.34610533819215933,0.4290256976931648
29088,0.12115750764094682,0.9391930796341763
29089,0.006533484674578513,0.28024615351276283
29090,0.0648867106689925,0.8038779938714704
29091,0.07157132364778238,0.05322205423039445
29092,0.7443061157278805,0.9067593340974812
29093,0.3588661844963084,0.527084965079643
29094,0.7005409394580728,0.8853442544246567
29095,0.18730845136123883,0.9577508326085765
29096,0.4088766666217957,0.722817037182846
29097,0.04321910463703386,0.769410010299865
29098,0.041377414186688694,0.8191413895319217
29099,0.17685242372521154,0.3396244335148818
29100,0.3349861562398113,0.6903296360683608
29101,0.024776658715999107,0.2677436602767742
29102,0.8220221891562102,0.9570079114914952
29103,0.2779165689127784,0.9003675874327559
29104,0.07911110730312204,0.09392747075816228
29105,0.49624274436071925,0.814291836736781
29106,0.6312800808913999,0.03878023226967534
29107,0.598242968800528,0.9343910050087912
29108,0.5300033026148788,0.5278403519573783
29109,0.07516076515355824,0.25188923268889296
29110,0.0334736690419146,0.2926270167472067
29111,0.7204991969278088,0.9140849169681213
29112,0.05184837700865271,0.044952503449044785
29113,0.030375972235731963,0.254286510049869
29114,0.03529822909079564,0.5298756388824127
29115,0.19223217609530674,0.550686733003828
29116,0.2948223620363621,0.29307712914186945
29117,0.4602307353510117,0.7882067647261354
29118,0.16645800588621928,0.5145869547789521
29119,0.16259671946442228,0.22167434938674827
29120,0.37348151976521066,0.2091134105296969
29121,0.7893255213567689,0.8762002690909011
29122,0.24872923616791182,0.8873493548121506
29123,0.14736284495221422,0.3345886675964509
29124,0.25953847194723706,0.42301969369741865
29125,0.07998318359370528,0.25052153630131685
29126,0.15678861749330006,0.9257222383777268
29127,0.073107793580685,0.16744470741357595
29128,0.059536492455611295,0.9142137225186725
29129,0.07696737956175352,0.022347686329580067
29130,0.5863932684509016,0.8295545713671354
29131,0.10527656073335387,0.30211524531528783
29132,0.1899152714030584,0.3475098675370666
29133,0.9303893418618289,0.9583514940571088
29134,0.4593975515036482,0.7809177123442541
29135,0.08883754788378861,0.36780780115818723
29136,0.5100156020281122,0.9039715769997783
29137,0.029769305647970607,0.24412901330776562
29138,0.09104650424967552,0.2368398847758181
29139,0.334037466715946,0.8188510364510853
29140,0.07237302697999581,0.9254158093724517
29141,0.3871465700707702,0.7028808378137518
29142,0.13826710488620103,0.7278521597806259
29143,0.08689510203502425,0.3026878519613675
29144,0.4666650104698347,0.5255265807151753
29145,0.05649640052128998,0.06917947871742018
29146,0.07946161681666958,0.5873635668239818
29147,0.6058724374122019,0.8731790572023136
29148,0.09751040213014255,0.4078809596953289
29149,0.10930682080652757,0.8994115444727091
29150,0.15253362689148198,0.529672813365003
29151,0.021236860574559036,0.24431623641580333
29152,0.2425239041936755,0.8156871783537483
29153,0.3225492445503781,0.3429097996471676
29154,0.057685814368944106,0.21646210892923545
29155,0.060917611000186014,0.2295131330870863
29156,0.4853319079782085,0.9308469389515345
29157,0.07064290175449493,0.21644280118843107
29158,0.6462218166802791,0.898497333708454
29159,0.3597656871435051,0.9734969864708022
29160,0.30026768178652674,0.7988442563206307
29161,0.22639524996047836,0.44744956958987586
29162,0.0842608287708246,0.6608470504818232
29163,0.09282258649105045,0.31591705741539045
29164,0.11063664843782813,0.7824852351742528
29165,0.01100364747878499,0.014518802521834389
29166,0.6954475313828687,0.9231350353991826
29167,0.024769517731558142,0.5464490679690773
29168,0.04538297284398153,0.7719075467169553
29169,0.05863616651051195,0.1545804254518486
29170,0.03406754429940723,0.8097699685943108
29171,0.14720551457072428,0.6690953827061541
29172,0.06737608862472483,0.3736306287060089
29173,0.8471852842225687,0.24563540164401404
29174,0.07297919637440427,0.04354015724625477
29175,0.08260170719652084,0.8801337454397543
29176,0.011752912036659017,0.06828015339382246
29177,0.13062197695220487,0.2835065195696059
29178,0.16129371020230243,0.32805432618339075
29179,0.230032784195522,0.38117555204563347
29180,0.0745472932188049,0.9253191244853662
29181,0.012861238763016048,0.25767315089136505
29182,0.04410754462758655,0.4161584308740684
29183,0.03400597821769734,0.23411271583332174
29184,0.5530409259894248,0.8629623599501828
29185,0.06013914874316429,0.550215441979637
29186,0.04239616917900153,0.37575315505056694
29187,0.1710218454557533,0.6287763505949632
29188,0.10332011771161809,0.9241386462458233
29189,0.14698151845089927,0.5694462162630841
29190,0.17341894178574355,0.6538173018515896
29191,0.14523954632296018,0.7879027829562446
29192,0.12225091536252508,0.6595702772362884
29193,0.277343570392675,0.5960011111144602
29194,0.061315102161346516,0.16641574409135385
29195,0.25202521747653356,0.44561092439685396
29196,0.06216542330367474,0.021812584981910715
29197,0.16399249811464336,0.30862633685503404
29198,0.04608117658460261,0.04577253235161045
29199,0.006645813583149577,0.03831591869890117
29200,0.3654899993393677,0.5656567049352815
29201,0.03685928565208022,0.20952238849931953
29202,0.09303677545631549,0.10954359900499516
29203,0.7774353073139001,0.8134832834226099
29204,0.06014544922695138,0.08976425598751635
29205,0.42959307776252864,0.9117532600274445
29206,0.22823492631326664,0.3013082608836311
29207,0.5709915570853027,0.7936742682631156
29208,0.047416049336042904,0.5607253981422524
29209,0.7540081786787111,0.6978977480675009
29210,0.023189867718685576,0.021762375758602525
29211,0.12013925455298054,0.3807328204128375
29212,0.08723031247110906,0.30936346331377124
29213,0.10130815744986627,0.26375614302655664
29214,0.134793711552277,0.35720793577095106
29215,0.10291766803715711,0.05393151792068508
29216,0.1757775098054528,0.27908589372306813
29217,0.08748175383241065,0.29329191357238266
29218,0.15271061591196428,0.4748115035421309
29219,0.02653599269909681,0.16749606089615685
29220,0.06796163135796308,0.35437200319723744
29221,0.13472359519143398,0.2077222748764616
29222,0.09511024620160861,0.3979057908475388
29223,0.041390076737198425,0.10865792866978928
29224,0.1062743309293815,0.31822610297766507
29225,0.014118580805064262,0.0913989637291409
29226,0.018371765694943646,0.048355000433057835
29227,0.5814461826161288,0.7516874295131007
29228,0.21574158497314355,0.9602587581680837
29229,0.6772206850744814,0.5427376805290232
29230,0.06841858170373871,0.18277293635617098
29231,0.06312411981469519,0.18966085792615567
29232,0.05695170194544399,0.6864113450930182
29233,0.7011989020602487,0.8344923646447054
29234,0.3943843704399044,0.9658928585447714
29235,0.030563674437329585,0.2820625439550056
29236,0.10453215474376375,0.3769328653741001
29237,0.19668394293912006,0.3740397851037243
29238,0.2578334240698568,0.6032710560086672
29239,0.14475619169997037,0.42327553255495026
29240,0.13336811507566954,0.341140879430533
29241,0.04514594978546622,0.1990707000265858
29242,0.33049272921796163,0.6833779047369231
29243,0.05821295964938215,0.26376953270581344
29244,0.13369521801229575,0.43219879029175917
29245,0.05551547108531998,0.17505236383574707
29246,0.10733856336709445,0.5477853345158307
29247,0.5765321820064275,0.7429460139967706
29248,0.03520869913264446,0.193101252489085
29249,0.009157109445805021,0.024731342094777665
29250,0.012832402171001388,0.07837963958516793
29251,0.015114046365787346,0.06856102293721948
29252,0.59280125973739,0.7527285155438417
29253,0.013696274511166862,0.15740702750117214
29254,0.09288259964871438,0.9244052495195797
29255,0.36569748139281966,0.4585256121320669
29256,0.03607846593652572,0.27829959612601274
29257,0.8126622320472494,0.9476790325852402
29258,0.02143906050643119,0.5621417417280754
29259,0.11309713572281917,0.7650580988378651
29260,0.25449587355137265,0.5017526398317277
29261,0.07528863064288444,0.6819538505422321
29262,0.09472346685833832,0.16828761892026073
29263,0.05801287242827072,0.07650270867329934
29264,0.0418512361894125,0.6731632793627086
29265,0.7197343989515865,0.7113023276899039
29266,0.07797702597893691,0.1853634589672911
29267,0.08554567000971182,0.6905786516030249
29268,0.5614138384503498,0.37620564166724246
29269,0.012045729597778889,0.08582627170527396
29270,0.10392856951052509,0.6683502168129298
29271,0.6577784857048926,0.6139799059934108
29272,0.037865865362831125,0.935793904342046
29273,0.43785189498822424,0.8925025642957044
29274,0.4136440106005768,0.6409970835893987
29275,0.08140224940367059,0.07450242479812708
29276,0.07503486351085407,0.6009569093686496
29277,0.40919266207840593,0.7025049037340537
29278,0.13131188552520331,0.12104436602633284
29279,0.06585653801683235,0.14846089715220986
29280,0.5510148362145971,0.635588229304632
29281,0.1262953328957448,0.27504283249621925
29282,0.06117613972201829,0.0662441371348305
29283,0.11126631614856466,0.18346774685728034
29284,0.08892931392933202,0.26276956901909543
29285,0.06671349928671921,0.8095141085373213
29286,0.8553503444236861,0.9102984446221727
29287,0.03693780656586939,0.31728592197948136
29288,0.41246644856848336,0.7460702682278416
29289,0.09686216027093361,0.3203091536428053
29290,0.014854469425694131,0.9439902942776853
29291,0.2641447971461702,0.8345609303910878
29292,0.16676877307246105,0.7308756801484326
29293,0.15046463796160522,0.30004145151868267
29294,0.46258286615705324,0.7405923921167815
29295,0.6749820794044366,0.8830903467758455
29296,0.24984193252663364,0.23032109290465042
29297,0.05554201083539929,0.7958279325745156
29298,0.12548793816747666,0.16868434871097873
29299,0.04250491404366345,0.1462700453994892
29300,0.013233536921330983,0.4047247401956244
29301,0.22502371118321052,0.5042668521484008
29302,0.05772994503170312,0.3921984699265084
29303,0.08128303781984071,0.32896577776069114
29304,0.08750948562541756,0.36408515150179677
29305,0.5666588832108503,0.7051219587661807
29306,0.14774106575770019,0.5208207904727562
29307,0.03349713453183813,0.02085332191149332
29308,0.02213655206149114,0.09827179969171693
29309,0.40319174322587364,0.8330013677276252
29310,0.036116134436382646,0.6733589735800098
29311,0.11763378023275,0.3537345218679875
29312,0.051369618491133036,0.39615234875262906
29313,0.15332938343385308,0.6799574188776826
29314,0.11490055366944721,0.7884049502444745
29315,0.24626610746891237,0.8757692960126991
29316,0.1619058822839063,0.6050569181203349
29317,0.03742326412672943,0.08649467375338028
29318,0.05619831221925104,0.9181732187717246
29319,0.05633132645123594,0.830192466746176
29320,0.08729261831722578,0.223632323961843
29321,0.1487264509204012,0.10672786032546364
29322,0.20888887993109498,0.4547670996350618
29323,0.09043597558632425,0.22826861790863023
29324,0.31507920608897166,0.09325095492914441
29325,0.05623770254541779,0.03094642338202532
29326,0.22129827563925175,0.42661033660271325
29327,0.025951715275272576,0.12883646174625135
29328,0.1950667548990349,0.648786808112309
29329,0.11169367098859975,0.20188932690362815
29330,0.4009047737674324,0.6418149223605535
29331,0.7790063113061404,0.9581601280274309
29332,0.06849926604317717,0.1184244793115885
29333,0.4607117108285332,0.5806370460313158
29334,0.39155176399578867,0.5003614391170043
29335,0.3182409028958582,0.6358569557621557
29336,0.027459225567091964,0.07678273518188608
29337,0.1011724086232351,0.19839863455916446
29338,0.02632484107712902,0.1695959840165975
29339,0.6251200895158604,0.8489632432463722
29340,0.07205636450495002,0.38082650816555697
29341,0.05811106970554765,0.22750359784682805
29342,0.33079302727468257,0.5650095876338704
29343,0.053846607945198154,0.46541426852703405
29344,0.08069970652738793,0.3407700478574431
29345,0.09306406881110872,0.3757298488592448
29346,0.04287931347653646,0.2568662199386196
29347,0.21088117210693788,0.2917110151919926
29348,0.38670955446044336,0.9367390159794261
29349,0.028326396783221533,0.10568234801397908
29350,0.245505520070718,0.611438647355253
29351,0.01992329762043716,0.08868959515782439
29352,0.025052815566738575,0.198877054912796
29353,0.36009355345684607,0.8461872266497342
29354,0.308090709554937,0.7786497647058384
29355,0.09562302325870078,0.13081948403932878
29356,0.07251210049778357,0.27117854033420874
29357,0.03206912500654197,0.10277713043886189
29358,0.028324752608020334,0.050122892655215065
29359,0.8689048398373564,0.966506392257355
29360,0.17375205624950502,0.9642704290254909
29361,0.24225050042415172,0.8865283283874523
29362,0.6723000621720424,0.8905380241953141
29363,0.08351655456972058,0.18309335531297175
29364,0.4889342729170359,0.7835079741235165
29365,0.2491558527151647,0.30375351582666027
29366,0.04098999829179371,0.4401070142622555
29367,0.07296670450073775,0.8143788654853792
29368,0.46643103907016686,0.4213358141210412
29369,0.08426761958010741,0.801605089369614
29370,0.20244924907742168,0.2868553555194111
29371,0.7443120662276258,0.36023194406889386
29372,0.29018943807734965,0.7034809194174632
29373,0.010021526875558602,0.640450071805524
29374,0.03970129343743867,0.04164674642336481
29375,0.386923551263448,0.7742782569836528
29376,0.00684889989870526,0.2542575434800421
29377,0.1784272354421443,0.8517934445795025
29378,0.24611514541981847,0.5594049637441727
29379,0.05824027144593032,0.6167409845157553
29380,0.21991269604592312,0.6441550507193176
29381,0.03948513787384649,0.11852685994391123
29382,0.03926520054917574,0.2695090983597494
29383,0.4456777615767488,0.8104773497715734
29384,0.4501584079113622,0.6629437946536048
29385,0.08786671716301254,0.486951102741542
29386,0.15592814269926542,0.5110137373310758
29387,0.05586322986364211,0.08386231111509504
29388,0.10872354639723224,0.29186129098372515
29389,0.029088154229505604,0.23208767354437376
29390,0.011173451579370634,0.08786335205416985
29391,0.0945524269533215,0.21964205635370915
29392,0.6146787827899556,0.9213822125771418
29393,0.03879702324867928,0.02958433669165267
29394,0.050221066280390726,0.1705516815012235
29395,0.05789885005558408,0.32154695543271733
29396,0.04295564939827079,0.9184800344110224
29397,0.07585413140596478,0.07466467909039971
29398,0.0210062219565386,0.14019927983716424
29399,0.35509702514187746,0.6458327671580141
29400,0.07460598862240198,0.20191934553303148
29401,0.10375084040624459,0.5914580068759047
29402,0.09434522664850738,0.43380576128297726
29403,0.056322545716452385,0.0970730667438022
29404,0.17051153645828723,0.6891608977642437
29405,0.06060778736860855,0.2002350490758588
29406,0.03296811064573208,0.871322753670065
29407,0.10915935439962815,0.18028446621774546
29408,0.04758377980113267,0.26533928113734795
29409,0.045415240237847126,0.15548654466125889
29410,0.06805218821206045,0.10841127781806541
29411,0.023828501268547995,0.3013738787618829
29412,0.02450172260236157,0.01864877115550878
29413,0.07866701188745705,0.14750776339100088
29414,0.05040357771789102,0.7484215130516928
29415,0.09095122415337435,0.1528562906142474
29416,0.14138866144434434,0.10833746740492362
29417,0.8022728129490191,0.976576823431284
29418,0.08749681522905269,0.21577715104399742
29419,0.04239130473964163,0.18859747498143414
29420,0.2436121049317181,0.5101888021630572
29421,0.3602458487954952,0.3380424283176682
29422,0.014502871346165687,0.10618840582464661
29423,0.16679229426719552,0.5279147589450783
29424,0.3723264888625491,0.5668244979920587
29425,0.1367575109576566,0.6757574682013866
29426,0.15926967276143963,0.5661746600723394
29427,0.08177918574829218,0.08760452866206442
29428,0.25657251519975666,0.36886666712635946
29429,0.13193143588400974,0.52537479375194
29430,0.405323712665256,0.46473994296671006
29431,0.14372888370198736,0.8242346556293314
29432,0.4596422396776628,0.8880494634107713
29433,0.3237950671413423,0.6277941226836982
29434,0.4471874701891523,0.8038827789724753
29435,0.13680160637143365,0.2771874695065155
29436,0.401710343248332,0.4978877644069691
29437,0.19368465636044704,0.8372960737607837
29438,0.27661641303100115,0.5098108038547355
29439,0.8811959552794818,0.881505113535304
29440,0.2630721405431933,0.685165647644447
29441,0.16647051430783813,0.6318492966184744
29442,0.12076454647208568,0.2395497471389067
29443,0.08668184836135508,0.4435202868314938
29444,0.06363936301810173,0.5453557426902569
29445,0.12952187854993433,0.5751813727776005
29446,0.0411918203708126,0.18666187976862367
29447,0.05351176618659486,0.8486609996211598
29448,0.03291174757519899,0.09330935907818277
29449,0.26344725886623127,0.4938643681473032
29450,0.16579468456857807,0.20824342756419342
29451,0.09158213322583478,0.14527512595475173
29452,0.05483076909471822,0.8527427081551465
29453,0.1033505022573375,0.7066144563696192
29454,0.06728296287390031,0.13669217764854277
29455,0.8458280708278821,0.8176552226323045
29456,0.6832457888802347,0.9053397440956391
29457,0.4788924469368143,0.6692014865672724
29458,0.023245348664723876,0.10764529325271055
29459,0.056830560936729065,0.19523464837353915
29460,0.22529411232126897,0.7255544866425793
29461,0.012729225169925733,0.3103311945163685
29462,0.09261167360685055,0.7479856583064736
29463,0.17269410324425552,0.584746676831207
29464,0.11932789929967696,0.3495413063636163
29465,0.07789772385623381,0.8903189725489342
29466,0.015693697364943505,0.5598630784683183
29467,0.06319016850417566,0.27118894325862275
29468,0.1640767566475478,0.85700696594994
29469,0.1829466089750455,0.5712952666945202
29470,0.46935423331051696,0.6802993594953008
29471,0.8539766431028379,0.8175175173460936
29472,0.18390781011016666,0.12825430874142937
29473,0.3814522725025033,0.8215361780717259
29474,0.019402424166685844,0.05746508245070183
29475,0.04926534228655816,0.09851854254405899
29476,0.04900646554045215,0.9125739996238874
29477,0.815810057782136,0.939514937869347
29478,0.08878452192619628,0.07161508210031345
29479,0.14318699487109623,0.12800637545990945
29480,0.697958417199737,0.8423923445478697
29481,0.3113256091971056,0.3515114484383659
29482,0.11782995629639965,0.4852747090708154
29483,0.05319201438955058,0.16712104677874734
29484,0.3813116620855967,0.4813603535453192
29485,0.1314625083475389,0.4591028304923114
29486,0.026285641355798268,0.8998023771790904
29487,0.1375606802529402,0.8318261279916137
29488,0.3866866897252398,0.6978421870565561
29489,0.2627350075685827,0.6517255280331905
29490,0.17175502327970793,0.7501727423259005
29491,0.08719579932620344,0.46104011782626503
29492,0.07084961020433662,0.028197567213177933
29493,0.0190682279599213,0.12764654062131545
29494,0.5030780917198371,0.8174863410871787
29495,0.0470855246541201,0.3633821988023547
29496,0.34029766036117415,0.25300388988121564
29497,0.19027244420211087,0.27115016389261964
29498,0.07807044382431086,0.37068514750994647
29499,0.059725353215405876,0.8726873406309976
29500,0.3847981747326878,0.6807642168832222
29501,0.25078324991725165,0.7845911848340809
29502,0.028828306785722436,0.06934082067837981
29503,0.005790644737985968,0.025902724500929765
29504,0.36687507885710857,0.5415199137361547
29505,0.1032580903034325,0.4846459916497225
29506,0.07447474396879855,0.6246959060580813
29507,0.16401904721614993,0.44034792991729105
29508,0.024271853777425904,0.07492483359220443
29509,0.17077106900121572,0.7835504191847059
29510,0.035529448869278786,0.18252981508794355
29511,0.1585265145458951,0.3243051584314895
29512,0.00442590834352664,0.02106002183098727
29513,0.7835808634316451,0.916291101534566
29514,0.564300280981428,0.4487362448633427
29515,0.01257043323977511,0.014147780171535037
29516,0.19132040974374376,0.6536101583344873
29517,0.42700058602590735,0.4397921485537442
29518,0.039452023284697504,0.057717816397569885
29519,0.07600063068405664,0.2596222681250676
29520,0.12048520079029716,0.8189720213072675
29521,0.08518747996517279,0.09898201724656572
29522,0.025931196462194092,0.39388986505622786
29523,0.0392418037355739,0.1303959176977601
29524,0.3451487476204305,0.5904730042898624
29525,0.10712156427909308,0.9740029620293039
